RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-91,-86,-71,-84,-87,-66,-89,-88,right
-67,-62,-69,-72,-85,-86,-88,-93,start
-67,-53,-81,-70,-81,-88,-81,-87,start
-82,-88,-87,-77,-88,-86,-69,-67,lock
-75,-57,-73,-68,-78,-82,-86,-82,start
-52,-57,-72,-66,-83,-88,-86,-75,start
-60,-71,-75,-64,-88,-92,-67,-85,left
-56,-59,-65,-54,-78,-86,-70,-73,start
-76,-80,-87,-77,-67,-84,-79,-89,lock
-75,-87,-89,-76,-87,-92,-70,-72,lock
-74,-59,-76,-66,-83,-93,-80,-85,start
-80,-82,-83,-86,-71,-71,-86,-92,front
-70,-60,-67,-74,-90,-79,-80,-81,start
-72,-77,-86,-85,-85,-90,-68,-77,back
-79,-83,-87,-91,-72,-79,-82,-92,front
-67,-77,-85,-73,-85,-91,-71,-88,left
-64,-81,-90,-79,-72,-88,-79,-82,left
-69,-72,-76,-45,-82,-101,-66,-71,trunk
-74,-82,-81,-80,-70,-93,-74,-80,left
-59,-72,-80,-69,-86,-88,-75,-81,left
-70,-62,-73,-44,-82,-85,-68,-64,trunk
-93,-80,-73,-83,-83,-73,-79,-81,lock
-65,-58,-69,-66,-87,-82,-80,-88,start
-78,-77,-68,-80,-83,-79,-86,-72,right
-86,-87,-87,-79,-71,-71,-90,-89,front
-85,-84,-89,-87,-72,-78,-88,-89,front
-81,-80,-72,-71,-90,-86,-72,-70,back
-79,-71,-65,-71,-94,-77,-91,-86,right
-77,-63,-72,-65,-81,-82,-83,-81,start
-75,-66,-73,-64,-83,-89,-89,-84,start
-59,-63,-72,-69,-79,-94,-86,-82,start
-72,-59,-73,-72,-79,-95,-82,-82,start
-91,-81,-87,-78,-68,-73,-97,-91,front
-81,-81,-83,-72,-79,-83,-68,-71,back
-69,-87,-86,-75,-80,-93,-78,-89,lock
-62,-75,-73,-71,-84,-95,-71,-79,left
-68,-81,-86,-75,-76,-90,-79,-89,lock
-66,-53,-70,-57,-81,-85,-78,-77,start
-84,-81,-92,-81,-66,-72,-89,-89,front
-72,-62,-60,-68,-75,-82,-88,-80,start
-63,-73,-69,-65,-85,-88,-81,-81,start
-71,-58,-76,-66,-89,-86,-82,-77,start
-86,-90,-72,-80,-85,-83,-76,-69,lock
-58,-74,-78,-71,-81,-94,-69,-85,left
-77,-80,-72,-72,-86,-88,-84,-85,start
-72,-89,-94,-73,-86,-91,-69,-78,back
-74,-65,-70,-65,-77,-83,-91,-80,start
-69,-58,-67,-60,-84,-88,-81,-69,start
-66,-71,-73,-51,-81,-86,-64,-72,trunk
-80,-78,-90,-77,-68,-72,-90,-90,front
-81,-75,-69,-77,-83,-66,-91,-88,right
-69,-68,-68,-41,-84,-94,-65,-66,trunk
-88,-81,-78,-86,-89,-64,-93,-93,right
-89,-76,-68,-81,-86,-75,-85,-73,right
-80,-79,-73,-69,-83,-88,-75,-66,back
-66,-67,-71,-44,-84,-88,-65,-66,trunk
-68,-52,-70,-64,-85,-79,-76,-81,start
-88,-75,-69,-72,-91,-81,-82,-71,right
-87,-88,-77,-75,-88,-82,-71,-75,lock
-72,-64,-69,-66,-75,-81,-87,-75,start
-80,-77,-70,-70,-90,-82,-84,-73,right
-62,-81,-85,-83,-77,-95,-70,-83,left
-73,-73,-67,-50,-94,-91,-71,-66,trunk
-71,-62,-78,-70,-84,-86,-85,-87,start
-71,-70,-69,-50,-87,-93,-73,-70,trunk
-73,-58,-71,-70,-82,-80,-85,-87,start
-82,-75,-72,-79,-84,-72,-80,-75,lock
-72,-60,-67,-59,-83,-90,-76,-89,start
-77,-86,-90,-84,-65,-76,-83,-95,front
-71,-59,-80,-65,-82,-87,-84,-90,start
-87,-82,-79,-79,-72,-66,-89,-84,front
-86,-83,-73,-75,-85,-84,-83,-71,right
-88,-87,-79,-74,-86,-87,-73,-66,back
-83,-85,-87,-68,-85,-89,-60,-64,back
-87,-87,-89,-81,-72,-71,-86,-85,lock
-84,-85,-73,-71,-88,-91,-71,-63,back
-64,-76,-82,-71,-77,-94,-71,-84,left
-73,-85,-95,-80,-76,-94,-71,-76,lock
-69,-61,-67,-52,-85,-89,-66,-65,trunk
-81,-88,-86,-72,-82,-89,-69,-64,back
-64,-62,-72,-62,-81,-91,-75,-77,start
-72,-54,-73,-57,-85,-86,-76,-74,start
-74,-92,-92,-83,-65,-81,-78,-92,front
-83,-88,-80,-78,-78,-65,-89,-86,front
-77,-69,-78,-64,-83,-84,-84,-84,start
-84,-79,-69,-85,-83,-78,-79,-73,right
-78,-78,-79,-76,-84,-87,-66,-60,back
-60,-83,-79,-76,-77,-96,-77,-79,left
-75,-73,-73,-51,-85,-91,-68,-70,trunk
-81,-81,-84,-84,-62,-80,-84,-90,front
-69,-56,-67,-63,-86,-86,-81,-70,start
-69,-63,-70,-56,-82,-92,-80,-85,start
-70,-71,-75,-49,-89,-87,-72,-67,trunk
-72,-68,-69,-42,-87,-86,-62,-63,trunk
-71,-65,-58,-65,-86,-86,-78,-74,start
-73,-60,-71,-72,-82,-87,-81,-80,start
-68,-58,-67,-62,-76,-80,-80,-78,start
-82,-80,-91,-81,-75,-72,-92,-84,front
-93,-91,-86,-85,-75,-68,-86,-85,front
-89,-94,-82,-91,-81,-71,-90,-87,lock
-81,-72,-72,-74,-87,-81,-80,-66,right
-76,-75,-81,-64,-90,-91,-73,-66,back
-84,-85,-88,-83,-65,-79,-88,-90,front
-81,-83,-84,-70,-85,-95,-69,-61,back
-81,-89,-86,-82,-61,-80,-82,-91,front
-64,-80,-83,-72,-77,-93,-67,-88,left
-77,-82,-87,-85,-67,-79,-77,-94,front
-81,-89,-76,-74,-88,-86,-74,-77,lock
-81,-81,-71,-81,-93,-73,-93,-77,right
-80,-85,-90,-80,-65,-71,-97,-91,front
-78,-77,-85,-75,-89,-94,-57,-83,back
-72,-79,-90,-78,-74,-86,-75,-85,left
-74,-83,-86,-79,-77,-97,-79,-90,lock
-85,-75,-76,-72,-83,-74,-82,-74,lock
-85,-78,-88,-77,-76,-65,-86,-86,front
-66,-81,-87,-74,-71,-92,-75,-84,left
-78,-85,-93,-85,-70,-78,-84,-89,lock
-77,-66,-70,-38,-83,-89,-75,-71,trunk
-74,-83,-89,-74,-75,-94,-74,-90,lock
-64,-81,-85,-74,-79,-96,-72,-89,left
-73,-82,-83,-74,-81,-98,-64,-74,back
-77,-82,-84,-84,-62,-74,-89,-94,front
-77,-80,-60,-71,-93,-75,-85,-74,right
-70,-63,-73,-48,-81,-94,-63,-65,trunk
-75,-60,-67,-66,-83,-78,-88,-79,start
-73,-87,-88,-86,-77,-95,-72,-83,lock
-85,-74,-75,-83,-88,-64,-85,-83,right
-73,-60,-70,-66,-81,-78,-74,-76,start
-89,-72,-74,-82,-91,-82,-89,-72,right
-70,-56,-67,-48,-89,-86,-64,-69,trunk
-74,-63,-66,-46,-90,-87,-69,-72,trunk
-67,-49,-69,-69,-83,-88,-81,-87,start
-70,-58,-70,-62,-82,-89,-79,-87,start
-64,-88,-81,-81,-73,-92,-74,-82,left
-90,-79,-77,-77,-84,-73,-76,-71,lock
-84,-89,-85,-80,-82,-70,-87,-88,front
-86,-85,-87,-68,-81,-92,-60,-65,back
-84,-89,-93,-88,-76,-78,-97,-92,lock
-85,-81,-91,-82,-79,-96,-72,-77,lock
-69,-65,-71,-66,-76,-85,-84,-82,start
-62,-75,-77,-68,-85,-93,-67,-93,left
-83,-80,-87,-80,-71,-76,-92,-93,front
-84,-85,-87,-81,-64,-76,-87,-95,front
-84,-81,-72,-74,-88,-81,-74,-61,back
-71,-51,-71,-67,-84,-83,-84,-86,start
-67,-63,-68,-37,-81,-90,-71,-67,trunk
-48,-70,-76,-73,-78,-90,-86,-78,left
-73,-78,-97,-65,-83,-99,-55,-83,back
-66,-53,-74,-65,-96,-86,-82,-83,start
-79,-69,-71,-43,-83,-94,-69,-65,trunk
-64,-68,-79,-74,-79,-93,-78,-87,left
-72,-65,-52,-72,-82,-79,-87,-82,right
-56,-76,-75,-69,-78,-93,-73,-85,left
-71,-61,-74,-68,-86,-81,-95,-83,start
-79,-87,-84,-85,-87,-85,-72,-66,back
-76,-79,-78,-64,-88,-91,-64,-68,back
-84,-76,-84,-71,-86,-95,-61,-68,back
-70,-62,-67,-52,-86,-90,-67,-66,trunk
-67,-63,-61,-64,-87,-85,-74,-88,start
-59,-63,-66,-59,-84,-86,-81,-82,start
-93,-80,-85,-83,-74,-67,-90,-84,front
-77,-90,-91,-79,-88,-94,-70,-72,lock
-73,-60,-68,-71,-84,-85,-82,-77,start
-72,-58,-69,-65,-82,-91,-80,-84,start
-74,-82,-95,-75,-84,-94,-68,-81,back
-71,-73,-86,-85,-81,-91,-67,-81,back
-73,-86,-86,-72,-83,-93,-71,-77,back
-66,-66,-67,-55,-85,-94,-72,-68,trunk
-77,-60,-72,-65,-89,-87,-89,-94,start
-73,-53,-66,-68,-78,-80,-81,-74,start
-83,-84,-84,-88,-62,-83,-86,-92,front
-70,-60,-61,-53,-80,-87,-74,-76,start
-78,-83,-80,-68,-86,-87,-72,-71,back
-64,-60,-65,-72,-88,-97,-86,-82,start
-76,-58,-78,-60,-84,-84,-89,-88,start
-69,-65,-68,-43,-85,-93,-78,-73,trunk
-81,-71,-71,-71,-86,-74,-89,-81,right
-93,-77,-78,-79,-92,-67,-93,-80,lock
-82,-87,-86,-79,-73,-90,-77,-95,lock
-75,-80,-88,-78,-72,-73,-91,-91,front
-77,-54,-70,-68,-79,-83,-82,-79,start
-77,-82,-67,-81,-84,-72,-90,-73,right
-67,-60,-69,-71,-82,-89,-83,-82,start
-67,-52,-66,-61,-85,-90,-78,-89,start
-81,-81,-82,-73,-85,-91,-70,-59,back
-73,-79,-90,-71,-84,-94,-66,-84,back
-72,-59,-66,-67,-80,-80,-74,-75,start
-76,-71,-69,-37,-92,-93,-78,-68,trunk
-71,-59,-76,-67,-90,-86,-82,-77,start
-88,-81,-77,-80,-90,-72,-91,-83,lock
-72,-88,-92,-73,-84,-93,-72,-89,lock
-82,-74,-75,-79,-83,-78,-88,-70,right
-70,-88,-87,-80,-72,-93,-74,-90,lock
-93,-80,-85,-83,-72,-69,-92,-84,front
-75,-82,-95,-74,-74,-78,-77,-89,front
-71,-89,-89,-75,-79,-97,-68,-89,left
-77,-76,-65,-73,-84,-75,-92,-75,right
-78,-71,-72,-77,-92,-81,-87,-88,right
-77,-73,-69,-69,-79,-83,-81,-87,right
-76,-87,-84,-70,-79,-89,-57,-75,back
-62,-55,-75,-69,-76,-87,-79,-75,start
-79,-89,-92,-83,-74,-89,-75,-90,lock
-78,-78,-89,-78,-72,-73,-87,-85,front
-63,-62,-73,-62,-81,-92,-83,-76,start
-73,-74,-76,-49,-85,-95,-72,-68,trunk
-67,-67,-70,-49,-87,-88,-68,-70,trunk
-82,-82,-73,-82,-88,-69,-86,-77,lock
-90,-86,-86,-95,-85,-74,-89,-91,lock
-74,-71,-71,-63,-77,-80,-87,-80,start
-88,-93,-92,-89,-71,-82,-89,-97,lock
-84,-84,-93,-84,-72,-68,-87,-86,front
-69,-63,-78,-62,-79,-81,-81,-84,start
-64,-58,-80,-66,-90,-92,-83,-78,start
-80,-83,-82,-72,-87,-92,-64,-71,back
-83,-86,-86,-86,-70,-73,-90,-95,front
-77,-68,-72,-58,-84,-97,-81,-74,back
-79,-76,-77,-80,-87,-67,-88,-82,right
-80,-83,-83,-65,-89,-95,-59,-76,back
-53,-57,-67,-56,-73,-86,-74,-76,start
-88,-75,-72,-76,-92,-65,-88,-78,right
-68,-71,-75,-36,-84,-93,-71,-71,trunk
-69,-66,-67,-36,-81,-93,-70,-69,trunk
-71,-80,-91,-86,-78,-89,-82,-89,left
-71,-67,-68,-44,-86,-93,-78,-73,trunk
-82,-78,-90,-77,-66,-71,-92,-92,front
-70,-70,-66,-44,-90,-93,-73,-70,trunk
-68,-64,-61,-63,-81,-86,-80,-84,start
-72,-72,-75,-43,-88,-86,-65,-65,trunk
-69,-66,-71,-42,-83,-91,-70,-64,trunk
-75,-76,-68,-71,-86,-74,-89,-80,right
-79,-76,-64,-75,-83,-74,-89,-76,right
-73,-73,-77,-70,-80,-88,-67,-72,back
-60,-76,-83,-70,-78,-96,-75,-88,left
-60,-58,-72,-56,-76,-83,-85,-80,start
-78,-81,-90,-73,-79,-93,-71,-75,lock
-69,-72,-73,-58,-88,-91,-71,-73,back
-68,-56,-65,-61,-78,-86,-74,-82,start
-79,-70,-66,-70,-90,-74,-81,-73,right
-70,-76,-86,-85,-81,-95,-72,-88,left
-62,-60,-73,-60,-79,-92,-79,-76,start
-59,-55,-69,-60,-81,-80,-79,-75,start
-68,-63,-72,-62,-82,-93,-81,-81,start
-70,-87,-91,-80,-75,-94,-75,-89,lock
-82,-80,-79,-83,-74,-70,-86,-86,front
-77,-79,-86,-76,-87,-90,-74,-69,back
-76,-72,-78,-64,-83,-89,-67,-66,back
-86,-78,-72,-88,-88,-65,-93,-84,right
-72,-84,-84,-74,-78,-91,-72,-89,lock
-69,-61,-67,-52,-85,-89,-66,-65,trunk
-81,-84,-91,-75,-75,-78,-78,-84,front
-80,-80,-72,-73,-88,-72,-94,-77,right
-61,-76,-89,-75,-79,-90,-72,-90,left
-71,-60,-61,-66,-86,-87,-85,-78,start
-79,-82,-71,-85,-92,-80,-77,-64,lock
-81,-82,-84,-73,-81,-93,-66,-79,back
-84,-86,-82,-76,-72,-68,-96,-92,front
-74,-80,-86,-76,-79,-89,-73,-72,lock
-86,-81,-83,-72,-81,-87,-68,-70,back
-74,-83,-82,-74,-80,-90,-63,-69,back
-76,-86,-93,-78,-80,-97,-65,-72,back
-75,-61,-71,-46,-95,-92,-69,-67,trunk
-74,-60,-75,-64,-88,-82,-84,-88,start
-63,-62,-73,-62,-81,-90,-83,-76,start
-77,-51,-72,-65,-81,-87,-83,-91,start
-70,-85,-82,-76,-70,-97,-77,-84,left
-72,-80,-87,-77,-84,-93,-77,-80,lock
-85,-81,-79,-80,-87,-72,-93,-80,right
-72,-61,-68,-72,-87,-84,-82,-78,start
-84,-84,-78,-74,-83,-85,-70,-75,back
-81,-63,-77,-71,-89,-84,-78,-88,start
-81,-77,-64,-73,-90,-81,-87,-67,right
-81,-75,-71,-72,-92,-78,-92,-89,right
-72,-73,-86,-87,-83,-91,-67,-81,back
-71,-55,-80,-65,-86,-93,-76,-76,start
-73,-80,-89,-78,-88,-96,-66,-71,back
-86,-87,-76,-74,-92,-81,-70,-77,lock
-66,-61,-70,-61,-81,-91,-80,-82,start
-73,-64,-65,-40,-85,-89,-75,-64,trunk
-77,-81,-88,-68,-86,-93,-63,-72,back
-73,-90,-90,-77,-75,-90,-75,-88,lock
-79,-84,-85,-86,-63,-74,-87,-87,front
-71,-59,-64,-59,-78,-87,-81,-81,start
-84,-74,-72,-73,-91,-72,-84,-76,right
-77,-62,-67,-43,-86,-92,-70,-68,trunk
-73,-85,-87,-84,-67,-76,-77,-92,front
-82,-82,-73,-67,-87,-92,-79,-63,back
-73,-82,-84,-72,-76,-97,-84,-83,left
-57,-61,-71,-74,-80,-94,-86,-81,start
-85,-83,-72,-82,-85,-82,-74,-73,lock
-67,-60,-66,-62,-85,-92,-81,-79,start
-61,-84,-83,-66,-86,-93,-67,-89,left
-76,-74,-83,-72,-85,-90,-71,-65,back
-61,-67,-75,-61,-82,-87,-78,-80,start
-55,-67,-68,-75,-85,-95,-72,-80,left
-77,-82,-91,-74,-85,-93,-64,-72,back
-78,-67,-67,-51,-83,-93,-71,-68,trunk
-86,-88,-71,-84,-86,-69,-91,-76,lock
-81,-85,-86,-73,-82,-89,-73,-61,back
-89,-88,-74,-83,-87,-69,-91,-74,lock
-72,-74,-79,-68,-85,-86,-71,-61,back
-70,-91,-86,-82,-71,-89,-75,-81,left
-83,-82,-87,-73,-87,-90,-66,-73,back
-63,-58,-73,-62,-81,-92,-82,-76,start
-87,-72,-66,-76,-88,-73,-85,-73,right
-88,-75,-88,-80,-77,-71,-90,-86,front
-86,-75,-79,-83,-88,-73,-82,-73,lock
-67,-61,-73,-35,-84,-86,-69,-67,trunk
-66,-65,-78,-73,-78,-97,-75,-79,left
-85,-79,-88,-80,-68,-70,-92,-88,front
-61,-62,-72,-68,-79,-96,-89,-82,start
-83,-83,-87,-79,-72,-67,-89,-86,front
-65,-64,-73,-49,-89,-82,-72,-64,trunk
-69,-60,-61,-68,-86,-85,-89,-78,start
-71,-84,-91,-79,-79,-90,-69,-81,lock
-73,-70,-53,-67,-81,-78,-87,-86,right
-59,-65,-71,-63,-81,-91,-79,-78,start
-70,-77,-93,-77,-78,-94,-82,-87,left
-67,-85,-90,-71,-82,-93,-72,-86,left
-76,-78,-86,-77,-71,-76,-86,-90,front
-69,-61,-76,-53,-84,-93,-76,-63,trunk
-73,-75,-78,-57,-84,-93,-70,-66,back
-62,-62,-72,-62,-76,-91,-74,-79,start
-84,-86,-79,-77,-90,-78,-71,-72,back
-65,-60,-65,-62,-85,-92,-80,-79,start
-64,-62,-63,-69,-81,-91,-84,-81,start
-72,-65,-73,-39,-87,-96,-64,-71,trunk
-83,-81,-74,-83,-88,-82,-83,-72,right
-73,-96,-88,-74,-86,-95,-72,-73,back
-62,-67,-76,-68,-86,-95,-77,-80,left
-78,-72,-84,-67,-86,-88,-62,-71,back
-65,-60,-65,-62,-85,-92,-80,-79,start
-83,-75,-73,-82,-89,-81,-87,-72,right
-73,-56,-67,-72,-85,-82,-76,-79,start
-66,-80,-82,-81,-74,-96,-74,-94,left
-71,-75,-75,-73,-77,-94,-80,-86,left
-66,-48,-71,-62,-77,-83,-77,-77,start
-74,-78,-83,-72,-85,-91,-66,-61,back
-78,-80,-84,-79,-61,-86,-84,-85,front
-77,-82,-93,-80,-68,-67,-92,-89,front
-73,-56,-76,-72,-96,-88,-89,-87,start
-67,-84,-80,-78,-71,-91,-75,-80,left
-83,-80,-65,-75,-91,-75,-79,-70,right
-82,-81,-85,-81,-78,-70,-92,-92,front
-80,-89,-79,-78,-73,-66,-87,-86,front
-84,-87,-87,-80,-71,-69,-91,-89,front
-69,-58,-69,-57,-83,-91,-85,-86,start
-61,-73,-88,-75,-78,-91,-71,-86,left
-81,-85,-86,-72,-86,-91,-67,-77,back
-72,-68,-64,-63,-92,-86,-84,-79,start
-66,-77,-93,-74,-70,-90,-73,-87,left
-62,-69,-76,-68,-84,-91,-67,-86,left
-64,-68,-83,-69,-83,-94,-82,-89,left
-83,-86,-84,-86,-69,-72,-90,-90,front
-69,-63,-71,-60,-81,-88,-83,-88,start
-62,-73,-88,-72,-78,-96,-73,-82,left
-84,-87,-82,-80,-73,-63,-90,-80,front
-89,-83,-71,-80,-84,-71,-91,-81,lock
-70,-57,-66,-49,-90,-87,-64,-68,trunk
-82,-75,-73,-62,-88,-88,-71,-65,back
-70,-58,-69,-63,-80,-80,-77,-72,start
-73,-78,-90,-76,-83,-90,-71,-82,lock
-82,-83,-74,-68,-85,-87,-77,-64,back
-68,-88,-85,-78,-78,-92,-74,-83,lock
-84,-90,-88,-79,-75,-63,-94,-80,front
-82,-76,-72,-73,-85,-65,-93,-82,right
-84,-81,-82,-80,-74,-66,-87,-82,front
-75,-55,-70,-67,-82,-75,-74,-84,start
-69,-62,-72,-45,-85,-95,-67,-72,trunk
-78,-80,-84,-75,-79,-69,-90,-88,lock
-65,-61,-67,-61,-85,-81,-76,-78,start
-64,-65,-69,-35,-90,-88,-66,-67,trunk
-80,-89,-92,-76,-71,-72,-84,-93,front
-76,-87,-86,-83,-63,-83,-87,-88,front
-83,-84,-86,-86,-69,-63,-93,-86,front
-64,-65,-67,-66,-80,-91,-85,-83,start
-63,-73,-82,-73,-78,-94,-72,-82,left
-70,-64,-69,-64,-83,-84,-84,-78,start
-78,-88,-94,-89,-64,-75,-81,-90,front
-77,-81,-84,-68,-87,-88,-68,-62,back
-81,-80,-65,-75,-82,-72,-95,-76,right
-66,-80,-89,-71,-76,-88,-77,-91,left
-75,-80,-88,-78,-72,-73,-91,-91,front
-81,-77,-67,-83,-85,-73,-92,-78,right
-75,-69,-90,-73,-74,-93,-78,-81,left
-72,-69,-74,-44,-89,-93,-69,-71,trunk
-78,-84,-87,-82,-65,-83,-80,-84,lock
-69,-61,-72,-37,-83,-88,-67,-60,trunk
-79,-79,-85,-71,-82,-88,-59,-65,back
-65,-84,-87,-71,-87,-91,-74,-91,left
-79,-47,-68,-59,-85,-89,-88,-91,start
-78,-76,-81,-73,-83,-95,-66,-63,back
-57,-76,-82,-73,-80,-92,-73,-85,left
-73,-81,-87,-77,-71,-94,-82,-91,left
-73,-65,-64,-44,-90,-91,-67,-66,trunk
-72,-56,-65,-65,-83,-87,-85,-75,start
-64,-61,-56,-59,-77,-83,-76,-84,start
-66,-79,-86,-73,-86,-95,-64,-82,left
-72,-65,-74,-46,-87,-91,-70,-76,trunk
-59,-74,-86,-69,-82,-91,-69,-88,left
-70,-54,-70,-66,-85,-81,-76,-83,start
-80,-76,-68,-81,-86,-71,-93,-77,right
-77,-61,-61,-68,-77,-89,-77,-81,start
-71,-73,-76,-70,-90,-87,-73,-62,back
-74,-68,-70,-34,-86,-92,-67,-63,trunk
-72,-88,-89,-79,-62,-76,-78,-92,front
-85,-68,-81,-81,-89,-72,-86,-88,right
-78,-80,-80,-74,-89,-95,-70,-59,back
-74,-62,-76,-47,-82,-89,-70,-67,trunk
-91,-75,-69,-81,-88,-78,-85,-69,right
-81,-74,-71,-77,-81,-74,-89,-81,right
-89,-83,-74,-82,-82,-72,-82,-74,lock
-81,-91,-80,-78,-77,-69,-84,-84,lock
-88,-77,-71,-76,-89,-73,-77,-75,right
-67,-58,-73,-71,-79,-89,-81,-82,start
-88,-93,-82,-90,-80,-71,-94,-87,lock
-75,-89,-89,-85,-62,-80,-85,-86,front
-77,-85,-84,-70,-85,-94,-59,-69,back
-60,-58,-73,-57,-76,-83,-80,-82,start
-66,-75,-80,-74,-78,-93,-76,-85,left
-71,-65,-68,-37,-83,-88,-69,-64,trunk
-80,-78,-70,-80,-90,-70,-91,-82,right
-64,-73,-80,-64,-87,-94,-66,-90,left
-66,-62,-71,-67,-80,-94,-87,-83,start
-68,-79,-84,-80,-77,-92,-77,-79,left
-80,-94,-71,-74,-94,-73,-75,-72,right
-64,-88,-88,-72,-74,-90,-76,-82,left
-78,-71,-63,-70,-80,-74,-87,-82,right
-64,-57,-67,-62,-83,-90,-74,-86,start
-81,-84,-82,-77,-72,-69,-94,-89,front
-75,-60,-68,-69,-86,-77,-88,-83,start
-78,-94,-92,-90,-76,-72,-90,-89,lock
-60,-70,-78,-38,-81,-88,-64,-60,trunk
-69,-56,-70,-65,-88,-87,-80,-85,start
-77,-62,-69,-66,-86,-85,-80,-82,start
-52,-71,-75,-77,-81,-95,-79,-79,left
-64,-65,-70,-42,-83,-92,-68,-69,trunk
-73,-83,-88,-75,-76,-94,-71,-71,lock
-68,-63,-70,-61,-83,-93,-79,-84,start
-84,-73,-78,-64,-82,-94,-76,-68,back
-73,-46,-68,-66,-80,-74,-86,-84,start
-83,-84,-76,-70,-87,-90,-70,-62,back
-92,-91,-92,-86,-72,-78,-88,-89,lock
-85,-81,-72,-71,-90,-78,-75,-62,back
-70,-84,-89,-80,-74,-92,-76,-86,lock
-83,-84,-72,-91,-88,-72,-92,-74,lock
-68,-71,-88,-71,-77,-94,-81,-80,left
-65,-70,-72,-52,-92,-96,-69,-72,trunk
-73,-79,-87,-79,-83,-89,-72,-73,back
-73,-95,-89,-85,-66,-78,-80,-89,front
-72,-79,-90,-78,-74,-86,-75,-85,left
-83,-86,-84,-86,-69,-72,-90,-90,front
-81,-79,-89,-75,-84,-95,-62,-70,back
-71,-79,-77,-57,-90,-94,-71,-65,back
-92,-89,-79,-87,-73,-70,-87,-92,lock
-74,-72,-68,-49,-84,-93,-70,-69,trunk
-73,-65,-71,-58,-85,-91,-71,-74,start
-74,-68,-54,-71,-85,-78,-80,-87,right
-71,-66,-69,-45,-84,-88,-71,-66,trunk
-48,-74,-74,-64,-78,-90,-72,-73,left
-95,-92,-87,-80,-71,-61,-87,-89,front
-76,-78,-74,-71,-88,-78,-96,-91,right
-82,-79,-74,-82,-87,-83,-92,-72,right
-79,-65,-66,-71,-82,-80,-88,-86,right
-71,-86,-89,-78,-75,-99,-64,-83,left
-61,-73,-87,-75,-77,-91,-71,-85,left
-84,-85,-85,-83,-70,-65,-91,-88,front
-67,-69,-69,-44,-85,-86,-66,-66,trunk
-73,-58,-70,-70,-78,-87,-91,-89,start
-73,-75,-85,-77,-74,-93,-77,-85,left
-81,-73,-63,-76,-85,-72,-89,-79,right
-71,-81,-82,-72,-74,-97,-82,-83,left
-88,-72,-74,-87,-85,-80,-89,-71,right
-88,-78,-74,-89,-85,-75,-88,-78,right
-85,-79,-79,-71,-92,-89,-73,-62,back
-84,-88,-94,-79,-65,-74,-99,-91,front
-85,-76,-72,-83,-85,-71,-91,-82,right
-85,-83,-87,-77,-88,-92,-71,-65,lock
-72,-59,-64,-64,-85,-84,-77,-80,start
-71,-72,-85,-73,-74,-95,-75,-81,left
-84,-79,-74,-86,-78,-63,-95,-90,right
-67,-69,-72,-47,-84,-91,-67,-62,trunk
-82,-80,-72,-84,-85,-74,-90,-71,right
-67,-72,-85,-71,-85,-93,-75,-89,left
-83,-77,-74,-82,-89,-78,-94,-73,right
-71,-49,-68,-69,-79,-91,-88,-74,start
-79,-87,-85,-84,-84,-94,-71,-69,lock
-71,-52,-74,-68,-79,-71,-84,-86,start
-73,-64,-69,-45,-85,-88,-70,-66,trunk
-68,-64,-68,-46,-84,-92,-70,-64,trunk
-59,-64,-74,-70,-80,-91,-85,-81,start
-74,-85,-89,-75,-82,-92,-69,-71,back
-81,-76,-71,-75,-85,-73,-97,-77,right
-71,-72,-88,-96,-85,-89,-83,-92,left
-86,-82,-77,-72,-82,-84,-71,-75,back
-81,-78,-84,-90,-61,-77,-85,-94,front
-58,-71,-71,-69,-84,-95,-68,-80,left
-71,-44,-70,-69,-80,-82,-85,-88,start
-85,-79,-84,-85,-69,-76,-88,-93,front
-82,-79,-69,-88,-85,-69,-94,-87,right
-75,-59,-74,-66,-80,-83,-82,-90,start
-67,-65,-74,-61,-82,-88,-73,-79,start
-71,-65,-71,-61,-84,-85,-74,-85,start
-77,-82,-93,-80,-68,-67,-92,-89,front
-72,-64,-77,-72,-81,-95,-89,-87,start
-80,-54,-71,-63,-75,-89,-74,-74,start
-66,-68,-69,-44,-86,-86,-65,-65,trunk
-72,-88,-89,-81,-66,-83,-85,-94,lock
-68,-56,-65,-61,-78,-86,-74,-82,start
-71,-71,-70,-44,-87,-87,-68,-61,trunk
-75,-72,-80,-63,-80,-89,-65,-63,back
-55,-72,-80,-73,-82,-94,-71,-88,left
-65,-85,-90,-77,-86,-98,-67,-84,left
-95,-76,-79,-76,-86,-60,-91,-81,right
-65,-80,-87,-73,-81,-91,-70,-88,left
-77,-83,-69,-83,-85,-74,-72,-69,right
-75,-85,-69,-81,-78,-83,-81,-96,right
-90,-90,-91,-89,-72,-82,-89,-95,lock
-86,-83,-88,-71,-89,-89,-64,-67,back
-75,-68,-67,-40,-88,-84,-71,-69,trunk
-80,-80,-78,-65,-88,-89,-64,-68,back
-74,-70,-71,-80,-79,-87,-93,-95,start
-71,-64,-75,-50,-85,-88,-69,-63,trunk
-84,-82,-71,-78,-88,-71,-89,-76,right
-73,-85,-85,-72,-85,-87,-70,-72,back
-52,-63,-76,-61,-82,-85,-74,-79,start
