RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;COUNTER FLAG
-87;-93;-89;-82;-79;-68;-79;-67;462
-88;-93;-90;-82;-80;-67;-79;-67;462
-88;-93;-90;-83;-80;-67;-79;-65;462
-88;-93;-91;-83;-80;-67;-78;-65;462
-88;-93;-91;-83;-78;-65;-78;-64;462
-88;-93;-91;-83;-77;-64;-78;-65;462
-87;-93;-91;-83;-76;-64;-78;-65;462
-86;-93;-92;-82;-78;-64;-78;-65;462
-87;-93;-91;-83;-78;-64;-78;-65;462
-89;-93;-91;-85;-76;-64;-78;-63;462
-89;-93;-91;-85;-75;-62;-77;-63;462
-89;-93;-98;-85;-75;-63;-77;-63;462
-89;-93;-98;-84;-74;-63;-77;-63;462
-89;-93;-98;-85;-74;-63;-78;-63;462
-89;-93;-98;-86;-74;-62;-79;-63;462
-89;-93;-98;-86;-74;-63;-79;-63;462
-89;-93;-98;-86;-74;-63;-79;-63;462
-89;-93;-98;-86;-74;-63;-79;-63;462
-87;-93;-91;-78;-74;-63;-79;-63;462
-87;-93;-94;-77;-80;-69;-80;-80;462
-87;-92;-87;-77;-75;-60;-78;-63;462
-87;-93;-86;-78;-75;-67;-78;-63;462
-87;-93;-84;-78;-75;-67;-83;-63;462
-87;-93;-84;-78;-75;-67;-83;-63;462
-87;-93;-84;-78;-75;-67;-83;-63;463
-87;-93;-84;-78;-75;-67;-83;-63;463
-87;-93;-84;-78;-75;-67;-83;-63;463
-87;-93;-84;-78;-75;-67;-83;-63;463
-87;-93;-84;-78;-75;-67;-83;-63;463
-87;-89;-86;-88;-72;-71;-79;-64;463
-87;-88;-86;-86;-72;-70;-79;-64;463
-87;-88;-88;-85;-72;-71;-79;-64;463
-87;-86;-92;-86;-72;-71;-78;-65;463
-87;-86;-86;-84;-71;-72;-78;-65;463
-87;-87;-84;-84;-72;-72;-78;-65;463
-95;-87;-85;-84;-71;-63;-78;-76;463
-95;-87;-85;-84;-71;-62;-79;-76;463
-91;-90;-84;-83;-71;-62;-79;-74;463
-92;-87;-83;-82;-69;-62;-80;-74;463
-92;-87;-86;-83;-71;-70;-82;-74;463
-95;-89;-86;-84;-71;-68;-82;-66;463
-95;-89;-93;-87;-71;-68;-82;-66;463
-93;-93;-93;-87;-71;-68;-76;-66;463
-93;-93;-93;-87;-71;-68;-76;-66;463
-93;-90;-86;-87;-74;-61;-73;-66;463
-93;-88;-83;-83;-74;-61;-73;-75;463
-93;-88;-84;-84;-75;-61;-73;-75;463
-93;-87;-82;-83;-74;-61;-75;-79;463
-93;-88;-82;-83;-74;-62;-74;-80;463
-93;-88;-82;-84;-74;-62;-74;-80;463
-93;-87;-82;-84;-73;-62;-74;-80;463
-93;-90;-82;-84;-73;-62;-73;-78;463
-93;-91;-82;-84;-73;-62;-75;-81;463
-93;-92;-86;-83;-73;-61;-74;-75;463
-93;-90;-86;-85;-73;-61;-74;-79;463
-93;-88;-84;-83;-73;-61;-74;-79;463
-93;-89;-84;-84;-73;-61;-74;-79;463
-93;-88;-84;-84;-73;-61;-74;-77;463
-93;-89;-84;-84;-72;-62;-74;-75;463
-93;-89;-83;-85;-72;-61;-74;-72;463
-93;-91;-85;-87;-72;-61;-75;-69;463
-93;-91;-85;-89;-71;-61;-75;-69;463
-93;-91;-86;-89;-71;-61;-75;-69;463
-93;-94;-87;-89;-72;-61;-75;-69;463
-93;-93;-87;-90;-71;-61;-76;-67;463
-93;-92;-87;-92;-71;-62;-76;-67;463
-93;-92;-88;-92;-71;-62;-76;-67;463
-93;-92;-91;-94;-71;-62;-77;-66;463
-93;-92;-91;-94;-71;-62;-77;-66;463
-93;-92;-91;-94;-71;-62;-77;-66;463
-93;-92;-88;-84;-71;-62;-77;-71;463
-93;-88;-88;-84;-71;-62;-77;-71;463
-93;-90;-88;-84;-71;-62;-85;-88;463
-93;-92;-91;-86;-71;-62;-87;-88;463
-93;-92;-90;-88;-70;-62;-87;-88;463
-93;-92;-91;-88;-70;-60;-88;-68;463
-93;-90;-91;-87;-73;-59;-88;-66;463
-93;-91;-91;-88;-73;-59;-91;-66;463
-93;-89;-99;-88;-73;-59;-91;-65;463
-93;-87;-96;-88;-72;-59;-91;-64;463
-93;-86;-94;-88;-72;-60;-91;-65;463
-93;-86;-93;-88;-72;-60;-91;-64;463
-95;-84;-91;-88;-72;-61;-91;-64;463
-95;-84;-89;-88;-72;-61;-91;-64;463
-95;-84;-90;-88;-72;-62;-91;-64;463
-95;-85;-90;-88;-71;-61;-91;-64;463
-95;-86;-94;-88;-71;-61;-92;-64;463
-95;-88;-95;-88;-72;-60;-92;-66;463
-95;-89;-91;-87;-72;-61;-92;-66;463
-95;-89;-91;-86;-72;-61;-92;-66;463
-95;-89;-92;-86;-71;-61;-92;-67;463
-95;-90;-95;-86;-71;-61;-92;-67;463
-95;-89;-94;-87;-70;-62;-92;-67;463
-95;-89;-98;-88;-71;-62;-96;-68;463
-95;-89;-98;-88;-71;-62;-96;-68;463
-95;-89;-98;-88;-71;-62;-96;-68;463
-95;-87;-93;-88;-71;-62;-96;-67;463
-95;-87;-93;-88;-71;-61;-91;-66;463
-95;-87;-98;-90;-71;-61;-91;-66;463
-95;-87;-94;-90;-70;-60;-87;-66;463
-95;-87;-93;-90;-70;-60;-91;-64;463
-95;-89;-92;-87;-70;-60;-91;-64;463
-95;-89;-94;-87;-71;-60;-91;-65;463
-95;-89;-94;-88;-72;-60;-91;-64;463
-95;-86;-91;-89;-72;-61;-91;-64;463
-95;-86;-90;-89;-72;-61;-91;-63;463
-95;-86;-90;-90;-72;-61;-91;-63;463
-95;-86;-91;-92;-73;-62;-91;-65;463
-95;-86;-91;-92;-73;-62;-91;-65;463
-95;-86;-91;-92;-73;-62;-91;-65;463
-95;-90;-91;-92;-72;-63;-91;-65;463
-95;-93;-91;-88;-72;-62;-91;-65;463
-94;-98;-91;-86;-71;-62;-91;-65;463
-93;-98;-91;-86;-71;-62;-82;-65;463
-96;-89;-91;-86;-70;-64;-82;-80;463
-92;-88;-83;-84;-69;-66;-82;-73;463
-93;-86;-83;-83;-72;-68;-82;-73;463
-93;-85;-84;-85;-72;-68;-79;-70;463
-93;-85;-84;-84;-71;-69;-78;-70;463
-91;-85;-84;-83;-70;-69;-78;-70;463
-91;-86;-84;-83;-70;-66;-78;-70;463
-91;-88;-84;-83;-70;-66;-79;-74;463
-91;-88;-84;-83;-71;-66;-79;-73;463
-92;-87;-83;-83;-71;-68;-79;-73;463
-93;-86;-83;-83;-71;-70;-79;-73;463
-94;-87;-87;-83;-71;-70;-79;-69;463
-94;-86;-87;-82;-71;-72;-78;-69;463
-94;-86;-86;-84;-70;-72;-78;-67;463
-94;-87;-88;-83;-71;-70;-78;-67;463
-93;-87;-88;-86;-71;-70;-79;-67;463
-93;-87;-87;-84;-71;-70;-79;-69;463
-93;-88;-88;-84;-71;-69;-79;-70;463
-96;-87;-89;-84;-70;-69;-79;-69;463
-96;-88;-88;-84;-71;-70;-79;-69;463
-96;-88;-89;-84;-71;-70;-79;-68;463
-96;-88;-88;-86;-71;-70;-79;-68;463
-96;-88;-88;-86;-71;-70;-79;-68;463
-96;-88;-88;-86;-71;-70;-79;-68;463
-96;-92;-86;-86;-71;-70;-83;-68;463
-96;-93;-85;-86;-70;-70;-86;-69;463
-96;-93;-85;-86;-71;-61;-84;-67;463
-96;-92;-85;-86;-72;-59;-84;-67;463
-96;-92;-88;-86;-72;-59;-84;-67;463
-96;-93;-92;-86;-72;-59;-91;-72;463
-93;-84;-83;-86;-72;-57;-82;-73;463
-92;-89;-86;-86;-75;-58;-82;-73;463
-93;-89;-83;-86;-76;-60;-82;-68;463
-88;-82;-89;-86;-76;-60;-72;-68;463
-90;-81;-81;-86;-71;-60;-73;-65;463
-90;-81;-81;-86;-71;-60;-73;-65;464
-90;-81;-81;-86;-71;-60;-73;-65;464
-90;-81;-81;-86;-71;-60;-73;-65;464
-88;-79;-81;-92;-71;-71;-80;-65;464
-91;-79;-85;-92;-70;-71;-80;-74;464
-93;-79;-87;-82;-69;-71;-77;-74;464
-93;-79;-87;-82;-69;-62;-75;-79;464
-97;-80;-92;-82;-70;-61;-75;-73;464
-96;-80;-92;-82;-70;-61;-75;-73;464
-96;-80;-92;-82;-71;-61;-75;-73;464
-95;-80;-88;-81;-70;-63;-74;-63;464
-88;-79;-85;-83;-70;-63;-74;-60;464
-88;-79;-85;-82;-71;-63;-74;-59;464
-90;-79;-85;-84;-70;-63;-76;-60;464
-90;-80;-89;-83;-70;-61;-76;-60;464
-93;-80;-89;-83;-69;-62;-74;-62;464
-93;-80;-88;-83;-69;-62;-74;-62;464
-93;-80;-88;-81;-71;-61;-74;-65;464
-93;-80;-88;-80;-71;-61;-74;-69;464
-93;-80;-90;-82;-70;-62;-75;-69;464
-95;-80;-88;-83;-70;-62;-75;-74;464
-95;-79;-87;-83;-71;-62;-75;-74;464
-95;-79;-90;-84;-71;-62;-75;-69;464
-95;-79;-90;-82;-71;-60;-74;-69;464
-95;-81;-95;-83;-71;-60;-74;-69;464
-95;-81;-95;-82;-70;-60;-74;-69;464
-95;-81;-95;-82;-70;-60;-74;-69;464
-95;-81;-95;-82;-70;-60;-74;-69;464
-95;-81;-95;-83;-70;-60;-74;-67;464
-93;-81;-91;-83;-71;-61;-74;-67;464
-93;-80;-86;-83;-71;-62;-74;-71;464
-90;-79;-84;-84;-71;-64;-74;-69;464
-90;-80;-84;-84;-71;-65;-74;-69;464
-91;-80;-84;-85;-71;-65;-74;-69;464
-91;-79;-83;-85;-71;-65;-74;-67;464
-91;-79;-83;-86;-71;-67;-74;-64;464
-88;-79;-82;-87;-71;-67;-74;-63;464
-88;-79;-83;-87;-71;-69;-74;-63;464
-87;-79;-82;-90;-71;-69;-74;-63;464
-87;-79;-82;-90;-71;-69;-74;-63;464
-87;-79;-82;-90;-71;-69;-74;-63;464
-87;-79;-82;-90;-71;-69;-74;-63;464
-87;-79;-84;-92;-71;-68;-74;-62;464
-87;-80;-83;-94;-72;-68;-74;-62;464
-86;-79;-84;-89;-71;-68;-74;-62;464
-87;-79;-85;-88;-71;-66;-74;-62;464
-87;-79;-85;-88;-71;-66;-78;-62;464
-87;-79;-85;-88;-71;-66;-78;-62;464
-86;-79;-86;-87;-71;-66;-78;-62;464
-88;-79;-85;-88;-71;-67;-78;-62;464
-89;-79;-85;-89;-71;-68;-77;-62;464
-88;-79;-85;-88;-71;-68;-77;-62;464
-88;-79;-85;-88;-71;-68;-77;-63;464
-88;-79;-85;-87;-70;-69;-76;-62;464
-88;-79;-86;-88;-70;-68;-76;-62;464
-89;-79;-86;-87;-71;-68;-76;-62;464
-90;-79;-87;-87;-71;-67;-77;-62;464
-88;-79;-87;-86;-71;-67;-77;-62;464
-88;-79;-86;-88;-71;-68;-76;-62;464
-88;-79;-85;-89;-71;-68;-76;-62;464
-88;-79;-85;-89;-70;-69;-75;-62;464
-89;-79;-87;-90;-70;-69;-75;-62;464
-88;-79;-87;-91;-70;-69;-76;-62;464
-88;-79;-85;-92;-71;-70;-76;-62;464
-87;-81;-85;-96;-71;-70;-75;-62;464
-87;-81;-84;-96;-71;-70;-76;-62;464
-87;-81;-84;-96;-71;-70;-76;-62;464
-87;-81;-84;-96;-67;-70;-76;-62;464
-87;-81;-85;-96;-67;-70;-76;-62;464
-88;-81;-86;-96;-71;-69;-76;-62;464
-87;-82;-87;-91;-71;-68;-79;-62;464
-88;-81;-87;-90;-71;-67;-79;-62;464
-88;-82;-89;-90;-71;-66;-79;-62;464
-87;-83;-89;-88;-71;-66;-78;-62;464
-87;-82;-87;-89;-71;-66;-79;-62;464
-88;-82;-87;-89;-71;-64;-78;-63;464
-89;-82;-87;-88;-70;-64;-78;-63;464
-90;-83;-87;-85;-69;-62;-78;-63;464
-90;-83;-87;-85;-69;-62;-78;-63;464
-90;-83;-87;-85;-69;-62;-78;-63;464
-90;-83;-92;-86;-69;-60;-78;-63;464
-90;-82;-88;-86;-68;-59;-78;-71;464
-90;-81;-85;-86;-68;-59;-87;-82;464
-90;-81;-85;-85;-68;-59;-87;-82;464
-90;-81;-92;-83;-68;-60;-89;-82;464
-92;-79;-83;-86;-69;-66;-89;-82;464
-88;-79;-80;-90;-69;-69;-79;-82;464
-87;-79;-81;-91;-69;-69;-83;-61;464
-87;-79;-82;-91;-71;-67;-93;-61;464
-88;-79;-81;-88;-71;-66;-82;-61;464
-87;-80;-81;-88;-69;-66;-82;-62;464
-87;-80;-83;-88;-69;-66;-82;-62;464
-88;-80;-85;-86;-69;-66;-84;-63;464
-89;-80;-83;-87;-69;-64;-84;-64;464
-89;-80;-83;-87;-70;-66;-84;-62;464
-86;-79;-83;-87;-70;-66;-84;-61;464
-89;-79;-82;-90;-69;-71;-84;-61;464
-89;-80;-81;-92;-69;-71;-84;-62;464
-90;-80;-80;-87;-69;-71;-85;-63;464
-91;-80;-82;-86;-68;-77;-85;-63;464
-91;-78;-82;-86;-70;-66;-85;-63;464
-89;-78;-83;-85;-71;-65;-78;-63;464
-87;-77;-82;-84;-71;-65;-76;-62;464
-86;-78;-84;-84;-73;-63;-76;-64;464
-86;-78;-84;-84;-73;-63;-76;-64;464
-86;-78;-84;-84;-73;-63;-76;-64;464
-86;-80;-93;-84;-71;-60;-76;-65;464
-91;-80;-86;-84;-70;-62;-78;-65;464
-90;-80;-83;-84;-70;-62;-80;-62;465
-90;-79;-93;-84;-70;-72;-76;-73;465
-88;-81;-83;-85;-68;-61;-93;-63;465
-88;-80;-92;-85;-72;-67;-93;-67;465
-91;-86;-81;-85;-74;-69;-87;-67;465
-97;-94;-84;-85;-74;-69;-87;-67;465
-97;-94;-84;-97;-82;-69;-74;-65;465
-97;-94;-83;-97;-82;-65;-80;-71;465
-97;-95;-84;-97;-88;-72;-90;-62;465
-97;-95;-84;-97;-88;-72;-90;-62;465
-97;-95;-84;-97;-88;-72;-90;-62;465
-97;-87;-91;-97;-86;-66;-90;-60;465
-97;-85;-88;-97;-91;-66;-82;-60;465
-97;-85;-89;-97;-91;-66;-83;-58;465
-97;-85;-89;-97;-91;-67;-82;-58;465
-97;-84;-90;-97;-91;-66;-82;-57;465
-97;-85;-92;-86;-88;-65;-82;-57;465
-97;-85;-92;-88;-88;-65;-85;-57;465
-97;-84;-90;-88;-85;-65;-84;-58;465
-97;-86;-91;-89;-88;-65;-80;-59;465
-87;-88;-91;-90;-88;-65;-80;-59;465
-87;-88;-91;-87;-88;-65;-80;-60;465
-86;-87;-91;-87;-91;-64;-80;-61;465
-87;-88;-90;-87;-89;-64;-80;-61;465
-86;-88;-90;-87;-89;-64;-80;-61;465
-86;-89;-90;-87;-92;-63;-80;-62;465
-85;-90;-89;-87;-92;-63;-80;-64;465
-85;-89;-88;-88;-92;-65;-80;-62;465
-86;-90;-92;-87;-92;-64;-79;-61;465
-86;-88;-89;-88;-87;-65;-79;-61;465
-89;-87;-86;-89;-87;-65;-80;-58;465
-89;-88;-86;-88;-87;-65;-79;-59;465
-91;-88;-87;-87;-87;-65;-79;-60;465
-91;-86;-88;-88;-94;-65;-79;-61;465
-87;-86;-90;-87;-94;-65;-79;-61;465
-88;-87;-90;-87;-94;-65;-79;-61;465
-88;-87;-90;-87;-94;-66;-79;-61;465
-88;-87;-90;-87;-94;-66;-79;-61;465
-87;-87;-90;-86;-94;-66;-79;-61;465
-85;-84;-90;-86;-85;-64;-83;-59;465
-85;-85;-88;-87;-84;-64;-82;-59;465
-87;-86;-90;-89;-84;-65;-82;-59;465
-88;-85;-90;-88;-86;-65;-83;-59;465
-86;-85;-89;-88;-86;-64;-83;-60;465
-86;-86;-87;-86;-86;-63;-84;-61;465
-86;-86;-87;-87;-85;-63;-84;-61;465
-86;-85;-87;-86;-87;-64;-83;-60;465
-85;-83;-87;-87;-87;-64;-83;-60;465
-86;-83;-88;-86;-87;-65;-83;-59;465
-86;-83;-88;-86;-87;-65;-83;-59;465
-86;-83;-88;-86;-87;-65;-83;-59;465
-86;-83;-90;-86;-87;-65;-86;-59;465
-89;-86;-89;-91;-82;-67;-85;-59;465
-91;-89;-87;-89;-82;-65;-85;-59;465
-91;-87;-89;-89;-82;-65;-88;-59;465
-87;-86;-88;-86;-82;-66;-84;-59;465
-87;-90;-90;-86;-80;-66;-84;-61;465
-88;-90;-88;-89;-79;-65;-86;-60;465
-93;-90;-88;-91;-81;-67;-86;-60;465
-91;-89;-89;-92;-81;-67;-86;-60;465
-91;-90;-89;-91;-81;-67;-86;-60;465
-94;-89;-89;-91;-78;-67;-86;-60;465
-94;-89;-87;-91;-80;-67;-86;-60;465
-92;-89;-87;-90;-80;-67;-86;-60;465
-92;-90;-87;-91;-80;-67;-84;-60;465
-91;-90;-88;-90;-80;-67;-85;-63;465
-90;-96;-90;-90;-79;-67;-85;-63;465
-91;-96;-89;-90;-78;-67;-85;-64;465
-90;-91;-89;-89;-80;-67;-85;-64;465
-90;-90;-89;-91;-79;-66;-83;-61;465
-88;-93;-90;-91;-79;-66;-83;-63;465
-87;-92;-89;-88;-78;-65;-83;-63;465
-86;-92;-89;-87;-77;-66;-83;-63;465
-86;-92;-95;-88;-77;-66;-89;-63;465
-85;-94;-92;-86;-77;-66;-89;-63;465
-87;-94;-92;-86;-76;-65;-89;-63;465
-87;-94;-92;-86;-76;-65;-89;-63;465
-88;-94;-92;-86;-76;-65;-90;-63;465
-88;-95;-93;-85;-73;-65;-94;-63;465
-88;-94;-94;-85;-74;-65;-94;-64;465
-88;-94;-96;-85;-74;-65;-94;-64;465
-88;-92;-95;-85;-74;-65;-95;-63;465
-88;-90;-92;-88;-74;-66;-95;-63;465
-90;-90;-92;-87;-75;-66;-95;-61;465
-90;-91;-91;-87;-75;-66;-95;-61;465
-90;-91;-92;-86;-75;-66;-85;-61;465
-90;-91;-91;-86;-76;-66;-83;-61;465
-90;-91;-92;-86;-76;-66;-85;-61;465
-90;-91;-92;-89;-79;-66;-85;-61;465
-90;-91;-92;-89;-79;-66;-85;-61;465
-90;-91;-92;-89;-79;-66;-85;-61;465
-90;-91;-87;-89;-79;-66;-85;-61;465
-89;-85;-85;-94;-79;-65;-81;-59;465
-90;-85;-85;-94;-78;-65;-80;-59;465
-90;-87;-84;-94;-78;-66;-80;-59;465
-90;-86;-85;-90;-79;-66;-80;-59;465
-90;-86;-84;-89;-79;-67;-80;-59;465
-90;-86;-84;-91;-80;-66;-80;-57;465
-90;-86;-84;-92;-80;-66;-80;-59;465
-90;-89;-85;-90;-86;-64;-80;-59;465
-90;-90;-85;-90;-86;-64;-80;-61;465
-90;-90;-86;-90;-91;-63;-79;-63;465
-90;-90;-89;-87;-91;-63;-79;-65;465
-86;-90;-90;-87;-91;-63;-79;-65;465
-91;-90;-90;-92;-91;-63;-78;-65;465
-91;-90;-93;-92;-86;-64;-78;-65;465
-91;-90;-91;-92;-86;-65;-78;-63;465
-91;-90;-91;-91;-84;-65;-79;-63;465
-88;-90;-90;-89;-84;-65;-80;-63;465
-87;-90;-91;-87;-86;-64;-80;-65;465
-89;-90;-87;-86;-86;-64;-83;-63;465
-89;-90;-90;-89;-87;-64;-83;-63;465
-88;-90;-89;-94;-87;-64;-81;-63;465
-88;-90;-91;-94;-87;-65;-81;-68;465
-86;-90;-91;-87;-86;-62;-84;-61;465
-85;-90;-88;-85;-76;-64;-84;-61;465
-85;-90;-88;-85;-76;-64;-83;-62;465
-85;-90;-88;-85;-76;-64;-83;-62;466
-85;-90;-88;-85;-76;-64;-83;-62;466
-85;-90;-84;-82;-76;-69;-83;-62;466
-81;-92;-81;-89;-76;-69;-83;-59;466
-82;-86;-83;-86;-76;-63;-83;-59;466
-83;-86;-85;-85;-76;-89;-85;-62;466
-83;-86;-83;-82;-74;-67;-87;-57;466
-85;-83;-81;-82;-74;-66;-84;-58;466
-85;-83;-81;-81;-74;-68;-84;-58;466
-86;-83;-80;-81;-74;-68;-81;-58;466
-85;-83;-80;-79;-73;-69;-80;-58;466
-85;-83;-80;-79;-73;-67;-80;-58;466
-85;-83;-80;-79;-73;-67;-80;-58;466
-85;-83;-80;-79;-73;-67;-80;-58;466
-85;-83;-80;-81;-74;-66;-80;-58;466
-86;-83;-81;-81;-74;-65;-79;-59;466
-86;-83;-80;-80;-74;-65;-79;-59;466
-86;-83;-80;-80;-74;-65;-75;-57;466
-86;-83;-82;-79;-78;-65;-74;-57;466
-86;-83;-82;-79;-78;-65;-74;-58;466
-84;-88;-78;-75;-73;-63;-75;-58;466
-81;-88;-78;-74;-73;-63;-81;-58;466
-81;-88;-79;-74;-72;-64;-78;-58;466
-83;-86;-79;-76;-72;-63;-74;-58;466
-84;-84;-79;-77;-77;-64;-74;-57;466
-85;-84;-79;-78;-77;-66;-73;-57;466
-85;-84;-80;-78;-77;-66;-75;-59;466
-86;-84;-80;-78;-77;-66;-74;-59;466
-85;-84;-80;-76;-78;-66;-74;-59;466
-84;-86;-80;-74;-78;-64;-74;-56;466
-82;-88;-80;-75;-78;-64;-84;-56;466
-82;-86;-80;-75;-78;-64;-84;-58;466
-82;-82;-81;-76;-75;-63;-84;-59;466
-83;-84;-81;-75;-77;-63;-84;-59;466
-84;-86;-81;-77;-79;-62;-85;-61;466
-83;-90;-81;-76;-78;-64;-85;-61;466
-84;-89;-82;-75;-78;-64;-77;-61;466
-86;-84;-84;-76;-78;-64;-74;-59;466
-86;-84;-84;-76;-78;-64;-74;-59;466
-86;-84;-84;-76;-78;-64;-74;-59;466
-84;-89;-84;-75;-76;-64;-74;-59;466
-83;-89;-84;-77;-76;-64;-74;-59;466
-85;-89;-82;-77;-76;-64;-77;-59;466
-83;-87;-82;-77;-79;-67;-76;-59;466
-83;-88;-81;-76;-79;-65;-77;-57;466
-85;-91;-81;-77;-79;-65;-77;-57;466
-84;-90;-83;-77;-79;-65;-78;-58;466
-84;-87;-81;-77;-79;-65;-80;-57;466
-85;-85;-81;-77;-81;-65;-80;-57;466
-85;-83;-80;-77;-83;-64;-81;-57;466
-85;-82;-80;-80;-83;-65;-81;-57;466
-85;-81;-81;-81;-83;-65;-78;-60;466
-85;-81;-81;-81;-83;-65;-78;-60;466
-85;-81;-81;-81;-83;-65;-78;-60;466
-85;-84;-83;-78;-83;-65;-78;-59;466
-85;-84;-85;-78;-73;-69;-90;-59;466
-85;-85;-84;-81;-75;-70;-85;-57;466
-85;-85;-83;-81;-75;-70;-85;-58;466
-85;-86;-84;-80;-73;-76;-91;-58;466
-84;-86;-84;-80;-73;-76;-85;-57;466
-84;-86;-86;-80;-73;-76;-88;-57;466
-85;-86;-86;-81;-71;-73;-88;-57;466
-84;-87;-86;-81;-72;-73;-99;-57;466
-85;-86;-90;-81;-72;-71;-99;-57;466
-85;-84;-87;-81;-73;-71;-89;-57;466
-87;-84;-87;-81;-73;-71;-89;-56;466
-87;-83;-83;-81;-73;-69;-85;-56;466
-85;-82;-83;-81;-73;-67;-81;-60;466
-85;-82;-83;-80;-74;-65;-81;-60;466
-85;-80;-83;-80;-74;-67;-79;-60;466
-85;-80;-83;-80;-74;-67;-81;-60;466
-87;-81;-83;-83;-76;-66;-81;-62;466
-87;-82;-82;-82;-82;-64;-79;-59;466
-85;-83;-82;-77;-80;-64;-79;-59;466
-83;-83;-81;-76;-80;-64;-80;-59;466
-84;-84;-80;-76;-79;-64;-80;-59;466
-84;-82;-82;-78;-79;-63;-82;-59;466
-85;-82;-82;-78;-79;-63;-82;-59;466
-85;-82;-82;-78;-79;-63;-82;-59;466
-85;-82;-83;-78;-79;-63;-82;-59;466
-85;-82;-83;-82;-77;-64;-90;-60;466
-85;-82;-83;-82;-77;-64;-90;-60;466
-85;-82;-83;-82;-77;-64;-93;-60;466
-85;-82;-82;-81;-77;-64;-93;-61;466
-85;-81;-83;-81;-79;-64;-83;-60;466
-86;-82;-84;-83;-80;-64;-83;-60;466
-86;-81;-85;-84;-76;-65;-81;-60;466
-86;-82;-85;-80;-76;-65;-81;-59;466
-86;-82;-85;-80;-75;-65;-79;-59;466
-86;-84;-85;-79;-75;-68;-79;-59;466
-86;-84;-85;-79;-75;-68;-79;-59;466
-86;-84;-85;-79;-75;-68;-79;-59;466
-84;-86;-87;-79;-75;-68;-90;-59;466
-85;-85;-86;-79;-72;-78;-90;-60;466
-84;-86;-86;-78;-71;-86;-90;-59;466
-84;-87;-83;-78;-71;-79;-90;-59;466
-83;-86;-83;-78;-71;-79;-90;-59;466
-83;-86;-84;-79;-71;-76;-88;-59;466
-84;-86;-84;-79;-71;-76;-88;-59;466
-83;-85;-84;-79;-71;-90;-88;-59;466
-83;-84;-84;-80;-72;-90;-88;-59;466
-84;-84;-84;-80;-72;-89;-88;-59;466
-83;-84;-86;-80;-72;-80;-90;-60;466
-83;-86;-84;-80;-73;-80;-90;-60;466
-83;-86;-86;-81;-72;-80;-90;-60;466
-84;-85;-86;-80;-72;-80;-90;-60;466
-84;-85;-86;-80;-72;-76;-92;-60;466
-83;-84;-85;-80;-71;-77;-92;-59;466
-84;-85;-85;-80;-72;-77;-92;-59;466
-83;-85;-85;-80;-72;-77;-91;-60;466
-83;-85;-84;-80;-71;-77;-89;-61;466
-83;-86;-85;-80;-71;-86;-89;-60;466
-83;-87;-86;-80;-71;-83;-89;-60;466
-84;-86;-87;-81;-71;-77;-89;-60;466
-84;-87;-85;-79;-71;-74;-89;-60;466
-84;-86;-86;-79;-71;-74;-87;-60;466
-83;-86;-86;-80;-72;-72;-85;-60;466
-83;-86;-86;-80;-72;-72;-85;-60;466
-83;-86;-86;-80;-72;-72;-85;-60;466
-84;-84;-84;-80;-73;-69;-85;-59;466
-84;-84;-84;-80;-72;-68;-82;-59;466
-83;-84;-85;-82;-72;-68;-82;-60;466
-83;-84;-86;-83;-72;-68;-81;-60;466
-84;-84;-86;-81;-72;-68;-83;-60;466
-83;-86;-83;-81;-73;-82;-83;-60;466
-83;-82;-82;-77;-73;-82;-83;-58;466
-85;-81;-82;-79;-75;-82;-83;-60;466
-86;-82;-82;-77;-79;-64;-80;-59;466
-84;-83;-81;-77;-75;-73;-75;-60;467
-84;-87;-81;-75;-75;-73;-75;-60;467
-84;-87;-81;-75;-75;-73;-75;-60;467
-84;-87;-81;-75;-75;-73;-75;-60;467
-90;-87;-81;-80;-75;-73;-76;-60;467
-94;-87;-77;-82;-82;-69;-79;-60;467
-94;-90;-77;-82;-82;-69;-81;-59;467
-95;-89;-77;-83;-83;-71;-81;-59;467
-95;-88;-78;-83;-84;-72;-79;-64;467
-95;-86;-79;-83;-84;-72;-77;-63;467
-95;-84;-79;-81;-82;-71;-77;-60;467
-95;-83;-79;-80;-80;-72;-75;-58;467
-95;-83;-78;-77;-80;-74;-75;-59;467
-95;-83;-78;-77;-80;-74;-76;-59;467
-95;-83;-78;-76;-80;-74;-76;-59;467
-96;-84;-77;-76;-80;-74;-79;-61;467
-96;-84;-77;-77;-79;-73;-79;-62;467
-96;-84;-77;-78;-79;-72;-79;-60;467
-96;-84;-78;-80;-78;-72;-79;-58;467
-96;-84;-78;-81;-78;-72;-90;-58;467
-96;-85;-81;-81;-78;-72;-92;-57;467
-96;-85;-80;-81;-79;-72;-87;-58;467
-96;-85;-79;-81;-78;-72;-87;-58;467
-96;-84;-79;-79;-77;-68;-87;-58;467
-96;-84;-79;-79;-78;-68;-84;-58;467
-96;-84;-79;-79;-78;-69;-84;-58;467
-96;-84;-79;-79;-78;-68;-83;-57;467
-96;-84;-80;-79;-79;-67;-86;-56;467
-96;-84;-80;-79;-79;-67;-86;-56;467
-96;-84;-80;-79;-79;-67;-86;-56;467
